2342,230563.000,44.399810046,8.937688985,104.1141,6,22,3.4615,2.4418,7.4228,-0.6354,1.3143,-0.7800,0.00,0.0
2342,230564.000,44.399809489,8.937689212,104.2067,6,22,2.4598,1.7343,5.2956,-0.4554,0.9426,-0.5942,0.00,0.0
2342,230565.000,44.399808959,8.937689411,104.2200,6,22,2.0118,1.4181,4.3402,-0.3736,0.7734,-0.4999,0.00,0.0
2342,230566.000,44.399808847,8.937689659,104.2045,6,22,1.7438,1.2291,3.7680,-0.3244,0.6715,-0.4414,0.00,0.0
2342,230567.000,44.399808607,8.937690011,104.1592,6,22,1.5606,1.0998,3.3767,-0.2906,0.6016,-0.4008,0.00,0.0
2342,230568.000,44.399808163,8.937689992,104.0933,6,22,1.4252,1.0043,3.0877,-0.2656,0.5498,-0.3706,0.00,0.0
2342,230569.000,44.399807838,8.937689984,103.9883,6,22,1.3198,0.9300,2.8630,-0.2461,0.5095,-0.3471,0.00,0.0
2342,230570.000,44.399807598,8.937689863,103.8715,6,22,1.2349,0.8700,2.6819,-0.2304,0.4769,-0.3282,0.00,0.0
2342,230571.000,44.399807485,8.937689625,103.7852,6,22,1.1645,0.8204,2.5320,-0.2174,0.4499,-0.3126,0.00,0.0
2342,230572.000,44.399807441,8.937689616,103.7422,6,22,1.1049,0.7783,2.4052,-0.2064,0.4270,-0.2994,0.00,0.0
2342,230573.000,44.399807463,8.937689676,103.7033,6,22,1.0537,0.7422,2.2962,-0.1969,0.4073,-0.2881,0.00,0.0
2342,230574.000,44.399807569,8.937689688,103.6665,6,22,1.0090,0.7106,2.2012,-0.1886,0.3901,-0.2783,0.00,0.0
2342,230575.000,44.399807627,8.937689701,103.6376,6,22,0.9695,0.6828,2.1174,-0.1813,0.3750,-0.2697,0.00,0.0
2342,230576.000,44.399807558,8.937689639,103.6007,6,22,0.9343,0.6580,2.0428,-0.1747,0.3614,-0.2621,0.00,0.0
2342,230577.000,44.399807415,8.937689696,103.5653,6,22,0.9027,0.6357,1.9759,-0.1689,0.3493,-0.2552,0.00,0.0
2342,230578.000,44.399807326,8.937689680,103.5423,6,22,0.8742,0.6155,1.9154,-0.1636,0.3383,-0.2491,0.00,0.0
2342,230579.000,44.399807191,8.937689671,103.5494,6,22,0.8482,0.5971,1.8604,-0.1588,0.3283,-0.2436,0.00,0.0
2342,230580.000,44.399807117,8.937689653,103.5473,6,22,0.8243,0.5803,1.8101,-0.1543,0.3191,-0.2385,0.00,0.0
2342,230581.000,44.399807077,8.937689668,103.5364,6,22,0.8024,0.5649,1.7638,-0.1503,0.3107,-0.2339,0.00,0.0
2342,230582.000,44.399807070,8.937689570,103.5318,6,22,0.7822,0.5506,1.7211,-0.1465,0.3029,-0.2297,0.00,0.0
2342,230583.000,44.399807050,8.937689557,103.5037,6,22,0.7634,0.5373,1.6816,-0.1431,0.2957,-0.2258,0.00,0.0
2342,230584.000,44.399806900,8.937689484,103.4795,6,22,0.7459,0.5250,1.6448,-0.1398,0.2890,-0.2221,0.00,0.0
2342,230585.000,44.399806706,8.937689345,103.4596,6,22,0.7296,0.5134,1.6104,-0.1368,0.2827,-0.2188,0.00,0.0
2342,230586.000,44.399806611,8.937689230,103.4621,6,22,0.7143,0.5026,1.5783,-0.1340,0.2768,-0.2156,0.00,0.0
2342,230587.000,44.399806556,8.937689094,103.4666,6,22,0.6999,0.4925,1.5481,-0.1313,0.2713,-0.2127,0.00,0.0
2342,230588.000,44.399806484,8.937688909,103.4691,6,22,0.6863,0.4829,1.5197,-0.1288,0.2660,-0.2100,0.00,0.0
2342,230589.000,44.399806386,8.937688704,103.4685,6,22,0.6736,0.4739,1.4929,-0.1264,0.2611,-0.2074,0.00,0.0
2342,230590.000,44.399806309,8.937688514,103.4777,6,22,0.6615,0.4653,1.4676,-0.1242,0.2565,-0.2050,0.00,0.0
2342,230591.000,44.399806204,8.937688352,103.4810,6,22,0.6500,0.4573,1.4437,-0.1221,0.2521,-0.2027,0.00,0.0
2342,230592.000,44.399806082,8.937688199,103.4830,6,22,0.6391,0.4496,1.4210,-0.1200,0.2479,-0.2005,0.00,0.0
2342,230593.000,44.399805990,8.937688083,103.4894,6,22,0.6288,0.4423,1.3994,-0.1181,0.2439,-0.1985,0.00,0.0
2342,230594.000,44.399805910,8.937687914,103.4935,6,22,0.6189,0.4353,1.3788,-0.1163,0.2401,-0.1965,0.00,0.0
2342,230595.000,44.399805820,8.937687804,103.5057,6,22,0.6095,0.4287,1.3592,-0.1146,0.2365,-0.1947,0.00,0.0
2343,120228.000,44.399814162,8.937660668,103.9860,6,4,7.0144,6.9559,19.7136,-1.6785,8.7666,-3.6401,0.00,0.0
2343,120229.000,44.399814189,8.937660641,103.5803,6,4,4.9892,4.9871,14.3729,-1.2282,6.4032,-2.6690,0.00,0.0
2343,120230.000,44.399814984,8.937662061,103.7732,6,4,4.0818,4.0918,11.8614,-1.0149,5.2874,-2.2060,0.00,0.0
2343,120231.000,44.399813629,8.937668780,105.2084,6,5,3.4962,3.0739,8.5706,0.4365,3.3084,-0.7385,0.00,0.0
2343,120232.000,44.399813377,8.937670514,105.6533,6,5,3.1176,2.6114,7.1521,0.6183,2.5229,0.5552,0.00,0.0
2343,120233.000,44.399813714,8.937671330,105.9394,6,5,2.8421,2.3195,6.2863,0.6426,2.0791,0.7509,0.00,0.0
2343,120234.000,44.399813597,8.937671518,106.0532,6,5,2.6293,2.1112,5.6829,0.6340,1.7902,0.8004,0.00,0.0
2343,120235.000,44.399813535,8.937671817,106.1480,6,5,2.4583,1.9521,5.2296,0.6161,1.5855,0.8077,0.00,0.0
2343,120236.000,44.399811209,8.937675533,106.4466,6,8,2.3025,1.8088,4.8579,0.6288,1.4142,0.8100,0.00,0.0
2343,120237.000,44.399809482,8.937678467,106.5502,6,8,2.1735,1.6940,4.5576,0.6268,1.2841,0.7981,0.00,0.0
2343,120238.000,44.399807782,8.937677902,106.3414,6,15,1.9821,1.4602,4.0042,0.5978,0.8651,0.6793,0.00,0.0
2343,120239.000,44.399806660,8.937677440,106.2283,6,15,1.8346,1.3088,3.6313,0.5694,0.5949,0.5922,0.00,0.0
2343,120240.000,44.399805841,8.937677137,106.2192,6,15,1.7160,1.1986,3.3529,0.5432,0.3872,0.5256,0.00,0.0
2343,120241.000,44.399805333,8.937676924,106.2056,6,15,1.6178,1.1134,3.1334,0.5197,0.1874,0.4731,0.00,0.0
2343,120242.000,44.399804942,8.937676672,106.2215,6,15,1.5348,1.0448,2.9540,0.4986,-0.1821,0.4307,0.00,0.0
2343,120243.000,44.399804639,8.937676355,106.2020,6,15,1.4634,0.9878,2.8034,0.4798,-0.2742,0.3957,0.00,0.0
2343,120244.000,44.399804160,8.937675985,106.1753,6,15,1.4012,0.9394,2.6746,0.4627,-0.3185,0.3663,0.00,0.0
2343,120245.000,44.399803986,8.937675820,106.1281,6,15,1.3463,0.8977,2.5626,0.4473,-0.3434,0.3414,0.00,0.0
2343,120246.000,44.399803806,8.937675545,106.0823,6,15,1.2974,0.8612,2.4640,0.4332,-0.3578,0.3199,0.00,0.0
2343,120247.000,44.399803706,8.937675410,106.0154,6,15,1.2534,0.8289,2.3764,0.4204,-0.3661,0.3011,0.00,0.0
2343,120248.000,44.399803697,8.937675214,105.9381,6,15,1.2137,0.8000,2.2977,0.4086,-0.3704,0.2847,0.00,0.0
2343,120249.000,44.399803557,8.937675002,105.8873,6,15,1.1775,0.7740,2.2267,0.3977,-0.3721,0.2701,0.00,0.0
2343,120250.000,44.399803595,8.937674893,105.8653,6,15,1.1444,0.7504,2.1620,0.3876,-0.3720,0.2571,0.00,0.0
2343,120251.000,44.399803601,8.937674697,105.8218,6,15,1.1139,0.7289,2.1028,0.3783,-0.3707,0.2455,0.00,0.0
2343,120252.000,44.399803621,8.937674490,105.7531,6,15,1.0858,0.7091,2.0484,0.3695,-0.3685,0.2349,0.00,0.0
2343,120253.000,44.399803591,8.937674247,105.7038,6,15,1.0596,0.6909,1.9981,0.3614,-0.3657,0.2254,0.00,0.0
2343,120254.000,44.399803471,8.937674150,105.6583,6,15,1.0353,0.6740,1.9515,0.3537,-0.3626,0.2166,0.00,0.0
2343,120255.000,44.399803361,8.937674017,105.6176,6,15,1.0126,0.6583,1.9081,0.3465,-0.3591,0.2086,0.00,0.0
2343,120256.000,44.399803362,8.937673972,105.5865,6,15,0.9913,0.6437,1.8676,0.3397,-0.3555,0.2013,0.00,0.0
2343,120257.000,44.399803264,8.937673846,105.5311,6,15,0.9713,0.6300,1.8297,0.3333,-0.3517,0.1945,0.00,0.0
2343,120258.000,44.399803197,8.937673761,105.4952,6,15,0.9525,0.6171,1.7940,0.3273,-0.3479,0.1882,0.00,0.0
2343,120259.000,44.399803099,8.937673682,105.4457,6,15,0.9347,0.6050,1.7604,0.3215,-0.3440,0.1824,0.00,0.0
2343,120260.000,44.399802924,8.937673660,105.4055,6,15,0.9179,0.5936,1.7288,0.3160,-0.3402,0.1770,0.00,0.0
2343,120261.000,44.399802762,8.937673695,105.3500,6,15,0.9020,0.5829,1.6988,0.3108,-0.3364,0.1719,0.00,0.0
2343,120262.000,44.399802617,8.937673691,105.2963,6,15,0.8868,0.5726,1.6704,0.3059,-0.3326,0.1672,0.00,0.0
2343,120263.000,44.399802516,8.937673721,105.2539,6,15,0.8724,0.5630,1.6435,0.3012,-0.3288,0.1627,0.00,0.0
2343,120264.000,44.399802277,8.937673772,105.2093,6,15,0.8587,0.5538,1.6178,0.2966,-0.3251,0.1586,0.00,0.0
2343,120265.000,44.399802115,8.937673780,105.2076,6,15,0.8456,0.5450,1.5934,0.2923,-0.3215,0.1546,0.00,0.0
2343,120266.000,44.399801940,8.937673731,105.1935,6,15,0.8331,0.5366,1.5701,0.2882,-0.3180,0.1509,0.00,0.0
2343,120267.000,44.399801720,8.937673751,105.1772,6,15,0.8212,0.5286,1.5479,0.2842,-0.3145,0.1474,0.00,0.0
2343,120268.000,44.399801596,8.937673737,105.1726,6,15,0.8097,0.5210,1.5266,0.2804,-0.3111,0.1441,0.00,0.0
2343,120269.000,44.399801518,8.937673691,105.1761,6,15,0.7987,0.5137,1.5062,0.2767,-0.3078,0.1409,0.00,0.0
2343,120270.000,44.399801403,8.937673582,105.1946,6,15,0.7882,0.5067,1.4866,0.2732,-0.3045,0.1379,0.00,0.0
2343,120271.000,44.399801368,8.937673487,105.2046,6,15,0.7780,0.4999,1.4679,0.2698,-0.3013,0.1350,0.00,0.0
2343,120272.000,44.399801338,8.937673444,105.2179,6,15,0.7682,0.4935,1.4498,0.2665,-0.2982,0.1323,0.00,0.0
2343,120273.000,44.399801332,8.937673370,105.2424,6,15,0.7588,0.4872,1.4325,0.2633,-0.2951,0.1297,0.00,0.0
2343,120274.000,44.399801356,8.937673343,105.2760,6,15,0.7498,0.4812,1.4157,0.2603,-0.2922,0.1273,0.00,0.0
2343,120275.000,44.399801339,8.937673275,105.3068,6,15,0.7410,0.4755,1.3996,0.2573,-0.2892,0.1249,0.00,0.0
2343,120276.000,44.399801272,8.937673228,105.3289,6,15,0.7326,0.4699,1.3841,0.2544,-0.2864,0.1226,0.00,0.0
2343,120277.000,44.399801176,8.937673207,105.3427,6,15,0.7244,0.4645,1.3691,0.2517,-0.2836,0.1205,0.00,0.0
2343,120278.000,44.399801084,8.937673147,105.3637,6,15,0.7165,0.4593,1.3546,0.2490,-0.2809,0.1184,0.00,0.0
2343,120279.000,44.399800974,8.937673085,105.3889,6,15,0.7088,0.4543,1.3406,0.2464,-0.2782,0.1164,0.00,0.0
2343,120280.000,44.399800903,8.937673037,105.4086,6,15,0.7014,0.4494,1.3270,0.2439,-0.2756,0.1145,0.00,0.0
2343,120281.000,44.399800805,8.937673002,105.4345,6,15,0.6942,0.4447,1.3139,0.2414,-0.2731,0.1126,0.00,0.0
2343,120282.000,44.399800752,8.937672951,105.4678,6,15,0.6873,0.4402,1.3012,0.2391,-0.2706,0.1108,0.00,0.0
2343,120283.000,44.399800734,8.937672909,105.4881,6,15,0.6805,0.4357,1.2888,0.2367,-0.2681,0.1091,0.00,0.0
2343,120284.000,44.399800674,8.937672887,105.5173,6,15,0.6740,0.4314,1.2769,0.2345,-0.2657,0.1075,0.00,0.0
2343,120285.000,44.399800629,8.937672897,105.5389,6,15,0.6676,0.4273,1.2652,0.2323,-0.2634,0.1059,0.00,0.0
2343,120286.000,44.399800591,8.937672922,105.5622,6,15,0.6614,0.4232,1.2539,0.2302,-0.2611,0.1043,0.00,0.0
2343,120287.000,44.399800503,8.937672907,105.5927,6,15,0.6554,0.4193,1.2430,0.2281,-0.2589,0.1029,0.00,0.0
2343,120288.000,44.399800387,8.937672908,105.6234,6,15,0.6495,0.4154,1.2323,0.2261,-0.2567,0.1014,0.00,0.0
2343,120289.000,44.399800262,8.937672915,105.6505,6,15,0.6438,0.4117,1.2219,0.2241,-0.2545,0.1000,0.00,0.0
2343,120290.000,44.399800129,8.937672943,105.6779,6,15,0.6382,0.4081,1.2119,0.2222,-0.2524,0.0987,0.00,0.0
2343,120291.000,44.399800048,8.937673003,105.6987,6,15,0.6328,0.4046,1.2020,0.2204,-0.2503,0.0974,0.00,0.0
2343,120292.000,44.399799965,8.937673043,105.7192,6,15,0.6275,0.4011,1.1924,0.2185,-0.2483,0.0961,0.00,0.0
2343,120293.000,44.399799910,8.937673088,105.7439,6,15,0.6224,0.3978,1.1831,0.2168,-0.2463,0.0949,0.00,0.0
2343,120294.000,44.399799882,8.937673128,105.7667,6,15,0.6173,0.3945,1.1740,0.2150,-0.2443,0.0937,0.00,0.0
2343,120295.000,44.399799884,8.937673123,105.7972,6,15,0.6124,0.3913,1.1651,0.2133,-0.2424,0.0926,0.00,0.0
2343,120296.000,44.399799885,8.937673104,105.8316,6,15,0.6076,0.3882,1.1565,0.2117,-0.2406,0.0915,0.00,0.0
2343,120297.000,44.399799908,8.937673099,105.8708,6,15,0.6030,0.3851,1.1480,0.2100,-0.2387,0.0904,0.00,0.0
2343,120298.000,44.399799903,8.937673073,105.9026,6,15,0.5984,0.3822,1.1398,0.2085,-0.2369,0.0893,0.00,0.0
2343,120299.000,44.399799928,8.937673049,105.9356,6,15,0.5939,0.3793,1.1317,0.2069,-0.2351,0.0883,0.00,0.0
2343,120300.000,44.399799917,8.937673018,105.9608,6,15,0.5895,0.3764,1.1238,0.2054,-0.2334,0.0873,0.00,0.0
2343,120301.000,44.399799899,8.937673003,105.9886,6,15,0.5853,0.3737,1.1161,0.2039,-0.2316,0.0863,0.00,0.0
2343,120302.000,44.399799849,8.937672956,106.0170,6,15,0.5811,0.3709,1.1086,0.2025,-0.2300,0.0854,0.00,0.0
2343,120303.000,44.399799760,8.937672928,106.0394,6,15,0.5770,0.3683,1.1012,0.2010,-0.2283,0.0844,0.00,0.0
2343,120304.000,44.399799678,8.937672865,106.0632,6,15,0.5730,0.3657,1.0940,0.1996,-0.2267,0.0835,0.00,0.0
2343,120305.000,44.399799605,8.937672802,106.0886,6,15,0.5690,0.3631,1.0870,0.1983,-0.2251,0.0827,0.00,0.0
2343,120306.000,44.399799534,8.937672763,106.1118,6,15,0.5652,0.3606,1.0801,0.1969,-0.2235,0.0818,0.00,0.0
2343,120307.000,44.399799465,8.937672707,106.1313,6,15,0.5614,0.3582,1.0733,0.1956,-0.2219,0.0810,0.00,0.0
2343,120308.000,44.399799424,8.937672664,106.1504,6,15,0.5577,0.3558,1.0667,0.1943,-0.2204,0.0802,0.00,0.0
2343,120309.000,44.399799367,8.937672623,106.1692,6,15,0.5541,0.3535,1.0602,0.1930,-0.2189,0.0794,0.00,0.0
2343,120310.000,44.399799312,8.937672545,106.1897,6,15,0.5506,0.3512,1.0538,0.1918,-0.2174,0.0786,0.00,0.0
2343,120311.000,44.399799246,8.937672478,106.2075,6,15,0.5471,0.3489,1.0476,0.1906,-0.2160,0.0778,0.00,0.0
2343,120312.000,44.399799181,8.937672441,106.2258,6,15,0.5436,0.3467,1.0415,0.1894,-0.2145,0.0771,0.00,0.0
2343,120313.000,44.399799125,8.937672384,106.2441,6,15,0.5403,0.3445,1.0355,0.1882,-0.2131,0.0764,0.00,0.0
2343,120314.000,44.399799062,8.937672315,106.2596,6,15,0.5370,0.3424,1.0296,0.1871,-0.2117,0.0757,0.00,0.0
2343,209667.000,44.399804570,8.937590958,104.0739,6,5,9.7556,11.4784,19.0615,6.8013,-8.4769,-8.1595,0.00,0.0
2343,209668.000,44.399810309,8.937634784,101.9947,6,9,6.4571,6.0829,11.5361,3.8688,-4.3857,-6.3551,0.00,0.0
2343,209669.000,44.399807911,8.937649919,103.5486,6,11,4.6774,4.4945,8.1933,3.2168,-3.9335,-4.4374,0.00,0.0
2343,209670.000,44.399807466,8.937652736,103.7319,6,11,3.8737,3.7492,6.7571,2.7559,-3.4144,-3.6467,0.00,0.0
2343,209671.000,44.399807202,8.937654474,103.8114,6,11,3.3820,3.2856,5.8885,2.4442,-3.0450,-3.1737,0.00,0.0
2343,209672.000,44.399807988,8.937657415,103.7767,6,11,3.0407,2.9607,5.2888,2.2176,-2.7710,-2.8485,0.00,0.0
2343,209673.000,44.399808204,8.937659155,103.8209,6,10,2.8181,2.7275,4.8633,2.0689,-2.5372,-2.5697,0.00,0.0
2343,209674.000,44.399809627,8.937661195,104.0015,6,11,2.6116,2.5330,4.5092,1.9249,-2.3715,-2.3888,0.00,0.0
2343,209675.000,44.399809825,8.937662327,104.0945,6,10,2.4683,2.3828,4.2378,1.8252,-2.2188,-2.2146,0.00,0.0
2343,209676.000,44.399812434,8.937664797,104.3743,6,11,2.3259,2.2498,3.9974,1.7236,-2.1054,-2.0963,0.00,0.0
2343,209677.000,44.399814805,8.937667275,104.6730,6,11,2.2057,2.1369,3.7939,1.6374,-2.0074,-1.9950,0.00,0.0
2343,209678.000,44.399817313,8.937669156,105.0604,6,11,2.1024,2.0395,3.6187,1.5630,-1.9219,-1.9070,0.00,0.0
2343,209679.000,44.399818998,8.937670680,105.3118,6,11,2.0124,1.9543,3.4657,1.4979,-1.8463,-1.8297,0.00,0.0
2343,209680.000,44.399820445,8.937672011,105.4941,6,11,1.9331,1.8790,3.3307,1.4403,-1.7789,-1.7611,0.00,0.0
2343,209681.000,44.399821237,8.937672582,105.6201,6,11,1.8624,1.8118,3.2103,1.3889,-1.7184,-1.6996,0.00,0.0
2343,209682.000,44.399821816,8.937672845,105.7360,6,11,1.7990,1.7513,3.1022,1.3427,-1.6636,-1.6441,0.00,0.0
2343,209683.000,44.399822018,8.937672820,105.8695,6,11,1.7417,1.6964,3.0042,1.3007,-1.6137,-1.5937,0.00,0.0
2343,209684.000,44.399822436,8.937673106,105.9731,6,11,1.6895,1.6465,2.9151,1.2625,-1.5680,-1.5477,0.00,0.0
2343,209685.000,44.399823154,8.937673786,106.0802,6,11,1.6417,1.6007,2.8334,1.2274,-1.5259,-1.5054,0.00,0.0
2343,209686.000,44.399824287,8.937674462,106.2261,6,11,1.5978,1.5585,2.7582,1.1952,-1.4871,-1.4664,0.00,0.0
2343,209687.000,44.399825368,8.937675236,106.4083,6,11,1.5572,1.5195,2.6887,1.1653,-1.4511,-1.4303,0.00,0.0
2343,209688.000,44.399824918,8.937674309,106.8268,6,15,1.4556,1.4024,2.5606,1.0518,-1.3290,-1.3046,0.00,0.0
2343,209689.000,44.399824692,8.937673612,107.2090,6,15,1.3743,1.3100,2.4549,0.9634,-1.2339,-1.2048,0.00,0.0
2343,209690.000,44.399824607,8.937673169,107.5517,6,15,1.3067,1.2344,2.3647,0.8919,-1.1569,-1.1226,0.00,0.0
2343,209691.000,44.399824469,8.937672669,107.8276,6,15,1.2492,1.1708,2.2859,0.8326,-1.0929,-1.0534,0.00,0.0
2343,209692.000,44.399824411,8.937672156,108.0908,6,15,1.1994,1.1164,2.2162,0.7826,-1.0387,-0.9941,0.00,0.0
2343,209693.000,44.399824243,8.937671632,108.3262,6,15,1.1557,1.0692,2.1535,0.7396,-0.9920,-0.9426,0.00,0.0
2343,209694.000,44.399824361,8.937671512,108.5618,6,15,1.1167,1.0276,2.0968,0.7023,-0.9512,-0.8974,0.00,0.0
2343,209695.000,44.399824527,8.937671513,108.7570,6,15,1.0818,0.9906,2.0449,0.6695,-0.9152,-0.8572,0.00,0.0
2343,209696.000,44.399824775,8.937671527,108.9694,6,15,1.0501,0.9574,1.9972,0.6405,-0.8832,-0.8212,0.00,0.0
2343,209697.000,44.399825021,8.937671590,109.1654,6,15,1.0213,0.9275,1.9530,0.6145,-0.8543,-0.7888,0.00,0.0
